,station_name,latitude,longitude
256,BUKIT BATOK MRT STATION,1.34956107535244,103.749973990258
257,BUKIT GOMBAK MRT STATION,1.35906497975184,103.751726614847
258,BUKIT GOMBAK MRT STATION,1.35906984624156,103.752076389375
259,BUKIT GOMBAK MRT STATION,1.35929785281919,103.751950990526
260,BOON LAY MRT STATION,1.33842069565789,103.706145547967
261,BOON LAY MRT STATION,1.33873810873339,103.705955152611
262,BOON LAY MRT STATION,1.33827998808197,103.705408994969
263,LAKESIDE MRT STATION,1.34430416996866,103.721712827003
264,LAKESIDE MRT STATION,1.34408145751948,103.721075412743
265,KRANJI MRT STATION,1.42512594915704,103.761754685561
266,BUKIT PANJANG LRT STATION,1.37802038374966,103.763063555247
267,BUKIT PANJANG LRT STATION,1.3778632485676,103.763178520546
268,SAMUDERA LRT STATION,1.41586536048285,103.901911509627
269,SAMUDERA LRT STATION,1.41590585709171,103.902361560111
270,TECK LEE LRT STATION,1.4128757347357,103.906781529506
271,TECK LEE LRT STATION,1.41292900309077,103.906510789934
272,SAM KEE LRT STATION,1.40970250004176,103.905038571005
273,PETIR LRT STATION,1.37760322809516,103.766793014963
274,PENDING LRT STATION,1.37629711719364,103.771327842297
275,BANGKIT LRT STATION,1.37985334676455,103.772590574209
276,FAJAR LRT STATION,1.38446507117965,103.770675518445
277,SEGAR LRT STATION,1.38781155599523,103.769409914802
278,JELAPANG LRT STATION,1.38683269953093,103.764676792845
279,TAMPINES MRT STATION,1.35419392760642,103.942653681878
280,GEYLANG BAHRU MRT STATION,1.32156169874025,103.871555607569
281,TAMPINES EAST MRT STATION,1.35646076166742,103.954540440781
282,CHOA CHU KANG MRT STATION,1.38543128087598,103.744557135368
283,ORCHARD MRT STATION,1.30416113765593,103.832770796508
284,ORCHARD MRT STATION,1.30316753447888,103.832171601239
285,SOMERSET MRT STATION,1.30076651877174,103.838458985164
286,DHOBY GHAUT MRT STATION,1.29844509204817,103.846787971786
287,DHOBY GHAUT MRT STATION,1.29905589070891,103.845229558929
288,DHOBY GHAUT MRT STATION,1.29974847066982,103.84537229423
289,DHOBY GHAUT MRT STATION,1.29963489191106,103.845842318018
290,BUGIS MRT STATION,1.30000694069987,103.855685703914
291,CITY HALL MRT STATION,1.29322711034183,103.853020413551
292,CITY HALL MRT STATION,1.29309991857995,103.851960217746
293,BUGIS MRT STATION,1.3007821987657,103.856336627673
294,BUGIS MRT STATION,1.30120408956464,103.855924081461
295,OUTRAM PARK MRT STATION,1.2816024282435,103.838657701712
296,OUTRAM PARK MRT STATION,1.28167534568857,103.838934837217
297,TANJONG PAGAR MRT STATION,1.2766717422527,103.846544590474
298,TANJONG PAGAR MRT STATION,1.27640850073994,103.84483401421
299,TANJONG PAGAR MRT STATION,1.27608922999502,103.846533557964
300,TANJONG PAGAR MRT STATION,1.27606482826343,103.846908800204
301,RAFFLES PLACE MRT STATION,1.28525828120125,103.851621715866
302,RAFFLES PLACE MRT STATION,1.28321158212436,103.851522595155
303,RAFFLES PLACE MRT STATION,1.28460687453702,103.851479978299
304,RAFFLES PLACE MRT STATION,1.28501689730178,103.851478131997
305,RAFFLES PLACE MRT STATION,1.28412514770369,103.851438353658
306,RAFFLES PLACE MRT STATION,1.28364139087742,103.851353214562
307,DHOBY GHAUT MRT STATION,1.29993066561743,103.845030131864
308,OUTRAM PARK MRT STATION,1.28021335386912,103.840386787096
309,OUTRAM PARK MRT STATION,1.2789469557329,103.839549241441
310,OUTRAM PARK MRT STATION,1.27905123851202,103.838537251968
